09,0,1,0,0,4,0,2,0,1,0,0,0,0,9,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07,0,0,0,0,0,0,0,1,0,0,4,0,9,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0
08,0,0,0,0,0,2,0,0,4,2,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0
07,0,1,0,4,0,0,0,1,0,0,0,2,0,9,0,0,0,0,1,0,0,0,0,2,2,0,3,0,0,0,0,0,0,3,0,0
09,0,0,2,4,2,0,1,0,0,0,0,0,9,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
08,0,0,0,0,0,4,2,3,0,0,2,0,0,0,9,0,0,0,0,4,0,2,1,0,2,0,0,0,0,0,0,0,3,0,0,0
09,1,0,1,0,4,2,1,0,0,2,0,0,0,9,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
11,1,0,1,0,2,0,0,1,0,2,0,0,9,0,0,0,0,4,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,3,0,0
09,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,2,2,3,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0
10,0,0,0,0,0,0,2,1,0,0,0,4,0,9,0,4,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
10,0,0,0,0,4,0,0,0,0,4,0,0,0,9,0,0,0,0,1,0,2,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0
08,0,0,0,4,0,4,3,0,0,0,2,0,9,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
10,0,0,0,0,4,4,0,2,1,0,0,0,0,0,9,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
08,0,0,0,2,1,0,0,0,0,0,0,2,0,9,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0
09,0,0,1,0,0,0,0,0,0,0,0,0,9,0,2,4,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,0,0
08,2,2,0,3,0,0,0,0,4,0,1,0,9,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,3,0,0,0,0,0
08,4,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0
09,2,2,0,0,4,0,0,0,0,0,0,2,0,0,9,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,3,0,0
10,0,1,0,3,0,0,2,0,0,0,0,4,0,0,0,9,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0
08,0,0,0,0,4,4,0,1,0,0,0,0,0,4,9,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
08,2,0,1,0,0,0,0,0,0,0,4,0,0,9,0,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
09,0,0,0,1,0,4,4,0,0,2,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0
08,0,0,0,0,4,0,0,1,0,2,0,0,9,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
07,0,3,0,0,0,0,0,0,0,0,0,2,0,9,0,0,4,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0
09,0,0,0,1,0,0,2,0,3,0,0,4,0,9,0,2,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0
08,0,0,0,1,0,0,1,0,0,2,0,0,0,9,0,0,4,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
10,0,0,0,1,0,4,0,0,4,2,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
09,0,0,3,0,0,2,0,0,2,4,0,0,9,0,0,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
09,0,0,0,0,0,4,0,0,0,1,0,0,0,0,9,0,2,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
08,0,2,1,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10,4,0,3,0,0,4,0,2,0,0,2,0,0,0,9,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
08,0,0,0,4,0,0,0,1,0,0,2,0,9,0,0,0,0,4,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
08,0,2,0,3,0,0,0,0,0,0,0,0,9,0,4,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0
09,0,0,1,0,2,0,3,0,0,4,0,0,9,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,3,0,0
10,3,0,0,0,0,0,0,0,2,4,0,2,9,0,0,0,2,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
09,0,0,1,0,0,0,0,0,4,0,0,2,9,0,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0
08,0,0,0,0,0,4,2,0,3,0,0,0,0,0,0,9,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0
09,0,0,1,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,2,0,3,0,0,0,0,0
08,0,0,2,1,0,0,4,0,0,4,2,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,3,0,0,0
08,0,0,2,0,4,0,1,0,0,0,0,0,4,9,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
09,1,0,2,0,0,0,0,0,0,0,1,0,9,0,2,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0
09,2,0,1,0,0,0,0,1,0,4,0,0,0,9,0,0,2,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0
09,0,0,0,0,0,0,2,1,0,0,0,0,0,0,9,0,4,4,2,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,2,0,0,2,2,4,0,9,0,0,0,0,0,2,3,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0
09,0,0,0,0,0,0,0,0,1,0,4,0,9,0,0,2,0,2,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
12,0,0,2,1,0,0,0,0,0,4,0,2,0,9,0,0,0,0,0,2,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0
08,0,0,2,0,4,0,1,0,0,0,0,0,4,9,0,0,0,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
12,0,0,0,1,0,0,3,0,0,2,0,4,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0
10,2,1,0,0,4,0,0,2,0,0,0,2,0,0,9,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0
12,0,1,0,0,0,0,0,3,0,0,0,4,4,4,0,9,0,0,0,0,1,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0
13,0,1,0,0,0,0,1,0,2,0,0,0,4,4,0,9,0,4,0,0,3,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0
12,2,1,0,3,0,0,0,0,2,0,0,0,9,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0
09,0,0,2,4,1,0,1,0,0,0,0,2,0,9,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13,0,0,2,1,0,0,0,0,0,0,4,2,0,4,9,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
10,0,1,0,2,0,0,4,0,0,0,1,0,0,0,0,9,0,2,0,1,0,2,0,0,2,1,0,0,1,0,0,3,0,0,0,0
13,1,0,0,0,0,0,2,3,0,0,0,0,0,9,0,4,0,0,2,1,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,0
09,0,0,1,0,0,0,0,0,1,0,4,4,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0
11,0,3,0,0,2,0,2,1,0,0,0,4,0,0,4,9,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0
12,0,0,0,4,0,0,2,0,0,0,4,0,0,9,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0
12,0,0,0,1,0,0,2,0,0,0,0,0,0,0,9,0,4,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0,0
12,0,4,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0
13,2,0,0,2,0,0,0,1,0,0,4,0,2,0,9,0,0,0,0,1,0,2,0,0,1,0,2,0,0,2,0,0,0,1,0,0
13,2,3,0,0,1,0,0,0,0,4,2,0,0,9,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,1,0,0,1,0,0
14,0,4,0,0,1,0,0,0,0,0,4,0,0,0,9,0,0,0,1,0,2,0,0,0,2,0,0,1,0,2,0,1,0,0,0,0
13,3,0,0,0,2,0,0,2,1,0,0,0,0,0,4,9,0,4,0,0,0,1,0,0,2,0,0,2,0,0,0,1,0,0,1,0
12,0,0,0,0,0,0,0,0,4,1,0,0,9,0,0,2,0,0,2,0,0,0,1,0,0,3,0,0,0,2,0,0,3,0,0,0
13,0,0,2,2,1,0,0,0,0,0,4,0,0,0,9,0,0,0,1,0,2,0,0,0,0,2,0,1,0,2,0,0,3,0,0,0
12,0,0,2,0,1,0,0,0,0,0,2,0,0,9,0,0,0,4,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0
13,1,0,1,0,0,0,2,0,0,2,1,0,0,9,0,0,4,0,1,0,2,0,0,0,0,2,0,0,0,2,0,0,3,0,0,0
12,0,2,0,1,0,4,0,0,3,0,0,0,0,9,0,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,2,0,0,0,0,0,0,1,0,0,0,9,0,4,0,2,3,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0
13,0,0,1,0,0,0,2,0,0,2,1,0,0,9,0,0,2,0,0,2,1,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0
